
Total mac address : 1520

Mac address      Vlan  Type      Port	                  Vc                      
5C:64:7A:F5:A3:E5   200   Dynamic   epon-onu_1/4/6:36        vport 1  
9C:71:3A:89:C0:81   200   Dynamic   epon-onu_1/4/6:37        vport 1  
A4:16:E7:B7:60:12   200   Dynamic   epon-onu_1/4/6:38        vport 1  
90:3F:EA:C4:D0:B2   200   Dynamic   epon-onu_1/4/6:39        vport 1  
A4:7C:C9:12:4B:69   200   Dynamic   epon-onu_1/4/6:40        vport 1  
A4:BD:C4:51:F1:A7   200   Dynamic   epon-onu_1/4/6:41        vport 1  
A4:BD:C4:55:ED:A7   200   Dynamic   epon-onu_1/4/6:42        vport 1  
B4:6E:08:BC:4D:B7   200   Dynamic   epon-onu_1/4/6:43        vport 1  
CC:B1:82:B7:EC:48   200   Dynamic   epon-onu_1/4/6:44        vport 1  
D4:46:49:F8:BF:B5   200   Dynamic   epon-onu_1/4/6:45        vport 1  
D4:46:49:F9:7E:B1   200   Dynamic   epon-onu_1/4/6:46        vport 1  
EC:C0:1B:2B:F6:BA   200   Dynamic   epon-onu_1/4/6:47        vport 1  
F0:3F:95:26:3F:C0   200   Dynamic   epon-onu_1/4/6:48        vport 1  
28:68:D2:BF:DB:61   200   Dynamic   epon-onu_1/4/6:49        vport 1  
30:C5:0F:BC:8F:5D   200   Dynamic   epon-onu_1/5/1:1         vport 1  
50:5D:AC:44:F4:95   200   Dynamic   epon-onu_1/5/1:2         vport 1  
04:E7:95:DC:3E:FB   200   Dynamic   epon-onu_1/5/1:3         vport 1  
54:13:10:26:C1:CB   200   Dynamic   epon-onu_1/5/1:4         vport 1  
54:DF:24:36:FC:67   200   Dynamic   epon-onu_1/5/1:5         vport 1  
5C:64:7A:F7:42:34   200   Dynamic   epon-onu_1/5/1:6         vport 1  
6C:16:32:8E:70:59   200   Dynamic   epon-onu_1/5/1:7         vport 1  
90:3F:EA:C6:57:90   200   Dynamic   epon-onu_1/5/1:8         vport 1  
9C:71:3A:89:6C:C4   200   Dynamic   epon-onu_1/5/1:9         vport 1  
A4:BD:C4:55:E3:4B   200   Dynamic   epon-onu_1/5/1:10        vport 1  
B4:E4:6B:6D:1D:E0   200   Dynamic   epon-onu_1/5/1:11        vport 1  
B4:E4:6B:69:43:70   200   Dynamic   epon-onu_1/5/1:12        vport 1  
A4:BD:C4:F8:40:D2   200   Dynamic   epon-onu_1/5/1:13        vport 1  
B4:E4:6B:88:A4:41   200   Dynamic   epon-onu_1/5/1:14        vport 1  
B8:E3:B1:95:F8:0B   200   Dynamic   epon-onu_1/5/1:15        vport 1  
D4:46:49:FA:A5:0D   200   Dynamic   epon-onu_1/5/1:16        vport 1  
08:93:56:0C:2A:BC   200   Dynamic   epon-onu_1/5/1:17        vport 1  
08:79:8C:E0:C1:85   200   Dynamic   epon-onu_1/5/1:18        vport 1  
08:93:56:07:B8:EA   200   Dynamic   epon-onu_1/5/1:19        vport 1  
08:93:56:29:9B:55   200   Dynamic   epon-onu_1/5/1:20        vport 1  
08:93:56:6D:5A:F6   200   Dynamic   epon-onu_1/5/1:21        vport 1  
08:93:56:74:25:E0   200   Dynamic   epon-onu_1/5/1:22        vport 1  
08:93:56:76:39:53   200   Dynamic   epon-onu_1/5/1:23        vport 1  
08:93:56:77:DF:5C   200   Dynamic   epon-onu_1/5/1:24        vport 1  
24:91:BB:3A:1A:DB   200   Dynamic   epon-onu_1/5/1:25        vport 1  
24:91:BB:3F:41:27   200   Dynamic   epon-onu_1/5/1:26        vport 1  
2C:97:B1:8E:FE:7D   200   Dynamic   epon-onu_1/5/1:27        vport 1  
28:68:D2:7F:7A:12   200   Dynamic   epon-onu_1/5/1:28        vport 1  
24:91:BB:71:C1:A5   200   Dynamic   epon-onu_1/5/1:29        vport 1  
30:C5:0F:78:B9:38   200   Dynamic   epon-onu_1/5/1:30        vport 1  
30:E9:8E:4F:67:0C   200   Dynamic   epon-onu_1/5/1:31        vport 1  
44:E9:68:C1:FB:AA   200   Dynamic   epon-onu_1/5/1:32        vport 1  
48:F8:DB:41:EF:E2   200   Dynamic   epon-onu_1/5/1:33        vport 1  
54:13:10:6D:49:B0   200   Dynamic   epon-onu_1/5/1:34        vport 1  
5C:64:7A:F7:A5:AE   200   Dynamic   epon-onu_1/5/1:35        vport 1  
68:E2:09:24:92:3E   200   Dynamic   epon-onu_1/5/1:36        vport 1  
A4:7C:C9:0C:82:3E   200   Dynamic   epon-onu_1/5/1:38        vport 1  
A4:16:E7:92:0A:28   200   Dynamic   epon-onu_1/5/1:39        vport 1  
A4:7C:C9:0C:85:A1   200   Dynamic   epon-onu_1/5/1:40        vport 1  
A4:7C:C9:0C:8C:56   200   Dynamic   epon-onu_1/5/1:41        vport 1  
A4:7C:C9:12:4A:AE   200   Dynamic   epon-onu_1/5/1:42        vport 1  
A4:BD:C4:C0:CD:4F   200   Dynamic   epon-onu_1/5/1:43        vport 1  
C0:F6:C2:E6:50:16   200   Dynamic   epon-onu_1/5/1:44        vport 1  
D4:46:49:FA:86:3D   200   Dynamic   epon-onu_1/5/1:45        vport 1  
D4:46:49:FA:A6:3F   200   Dynamic   epon-onu_1/5/1:46        vport 1  
EC:C0:1B:2B:A7:3D   200   Dynamic   epon-onu_1/5/1:47        vport 1  
30:C5:0F:98:B8:43   200   Dynamic   epon-onu_1/5/1:48        vport 1  
08:93:56:75:77:5A   200   Dynamic   epon-onu_1/5/2:1         vport 1  
04:E7:95:DC:17:01   200   Dynamic   epon-onu_1/5/2:2         vport 1  
18:02:2D:D2:69:6D   200   Dynamic   epon-onu_1/5/2:3         vport 1  
24:91:BB:3A:11:5C   200   Dynamic   epon-onu_1/5/2:4         vport 1  
24:91:BB:3F:3C:C5   200   Dynamic   epon-onu_1/5/2:5         vport 1  
24:91:BB:3F:40:4A   200   Dynamic   epon-onu_1/5/2:6         vport 1  
28:68:D2:BF:3E:32   200   Dynamic   epon-onu_1/5/2:7         vport 1  
30:C5:0F:D8:69:76   200   Dynamic   epon-onu_1/5/2:8         vport 1  
30:C5:0F:D8:9E:EB   200   Dynamic   epon-onu_1/5/2:9         vport 1  
50:5D:AC:29:78:1F   200   Dynamic   epon-onu_1/5/2:10        vport 1  
54:DF:24:4C:A6:45   200   Dynamic   epon-onu_1/5/2:11        vport 1  
68:4A:AE:E8:D2:66   200   Dynamic   epon-onu_1/5/2:12        vport 1  
60:12:3C:F0:E9:D2   200   Dynamic   epon-onu_1/5/2:13        vport 1  
6C:16:32:8F:B8:7B   200   Dynamic   epon-onu_1/5/2:14        vport 1  
70:8C:B6:E4:CE:19   200   Dynamic   epon-onu_1/5/2:15        vport 1  
78:57:73:61:BE:20   200   Dynamic   epon-onu_1/5/2:16        vport 1  
80:E1:BF:27:A8:81   200   Dynamic   epon-onu_1/5/2:17        vport 1  
90:3F:EA:B2:3D:9E   200   Dynamic   epon-onu_1/5/2:18        vport 1  
90:3F:EA:C4:BF:08   200   Dynamic   epon-onu_1/5/2:19        vport 1  
94:00:B0:D9:C9:5E   200   Dynamic   epon-onu_1/5/2:20        vport 1  
94:FF:61:C3:E6:D1   200   Dynamic   epon-onu_1/5/2:21        vport 1  
A4:7C:C9:0D:66:23   200   Dynamic   epon-onu_1/5/2:22        vport 1  
A4:BD:C4:FA:D5:C8   200   Dynamic   epon-onu_1/5/2:24        vport 1  
B4:6E:08:BB:D6:95   200   Dynamic   epon-onu_1/5/2:25        vport 1  
B4:E4:6B:6A:DE:99   200   Dynamic   epon-onu_1/5/2:27        vport 1  
B4:E4:6B:71:9D:50   200   Dynamic   epon-onu_1/5/2:28        vport 1  
B4:E4:6B:7C:59:B5   200   Dynamic   epon-onu_1/5/2:29        vport 1  
B4:E4:6B:85:29:0C   200   Dynamic   epon-onu_1/5/2:30        vport 1  
CC:BB:FE:FA:C3:8E   200   Dynamic   epon-onu_1/5/2:31        vport 1  
C0:F6:C2:9E:C1:D2   200   Dynamic   epon-onu_1/5/2:32        vport 1  
B4:E4:6B:85:8F:01   200   Dynamic   epon-onu_1/5/2:33        vport 1  
D4:46:49:F9:3A:7E   200   Dynamic   epon-onu_1/5/2:34        vport 1  
F8:6C:E1:6A:C5:46   200   Dynamic   epon-onu_1/5/2:35        vport 1  
F8:6C:E1:7D:05:C2   200   Dynamic   epon-onu_1/5/2:36        vport 1  
F8:6C:E1:88:79:5E   200   Dynamic   epon-onu_1/5/2:37        vport 1  
B4:E4:6B:6F:53:50   200   Dynamic   epon-onu_1/5/2:38        vport 1  
28:9E:97:DC:53:D1   200   Dynamic   epon-onu_1/5/3:1         vport 1  
30:C5:0F:BD:45:D9   200   Dynamic   epon-onu_1/5/3:2         vport 1  
28:68:D2:BF:7B:8E   200   Dynamic   epon-onu_1/5/3:3         vport 1  
50:70:97:55:96:D0   200   Dynamic   epon-onu_1/5/3:4         vport 1  
5C:64:7A:F5:78:11   200   Dynamic   epon-onu_1/5/3:5         vport 1  
90:3F:EA:C8:F7:10   200   Dynamic   epon-onu_1/5/3:6         vport 1  
94:B2:71:96:C6:42   200   Dynamic   epon-onu_1/5/3:7         vport 1  
9C:71:3A:6C:03:1D   200   Dynamic   epon-onu_1/5/3:8         vport 1  
A4:BD:C4:53:E7:7C   200   Dynamic   epon-onu_1/5/3:9         vport 1  
A4:BD:C4:55:EE:D9   200   Dynamic   epon-onu_1/5/3:10        vport 1  
CC:B1:82:B6:7D:64   200   Dynamic   epon-onu_1/5/3:11        vport 1  
E0:CC:7A:E1:95:8C   200   Dynamic   epon-onu_1/5/3:12        vport 1  
B4:E4:6B:8F:02:9F   200   Dynamic   epon-onu_1/5/3:13        vport 1  
FC:1B:D1:48:32:33   200   Dynamic   epon-onu_1/5/3:14        vport 1  
FC:1B:D1:75:A9:9A   200   Dynamic   epon-onu_1/5/3:15        vport 1  
08:79:8C:B6:F7:48   200   Dynamic   epon-onu_1/5/3:17        vport 1  
08:93:56:31:26:7D   200   Dynamic   epon-onu_1/5/3:18        vport 1  
30:C5:0F:D8:72:D3   200   Dynamic   epon-onu_1/5/3:19        vport 1  
58:25:75:74:7A:7F   200   Dynamic   epon-onu_1/5/3:21        vport 1  
68:4A:AE:BC:B0:86   200   Dynamic   epon-onu_1/5/3:22        vport 1  
64:5E:10:05:47:3D   200   Dynamic   epon-onu_1/5/3:23        vport 1  
94:B2:71:92:42:B6   200   Dynamic   epon-onu_1/5/3:24        vport 1  
CC:B1:82:B6:65:AF   200   Dynamic   epon-onu_1/5/3:25        vport 1  
F8:6E:EE:C1:13:E3   200   Dynamic   epon-onu_1/5/3:26        vport 1  
D4:4F:67:CB:B4:E3   200   Dynamic   epon-onu_1/5/3:27        vport 1  
CC:B1:82:B6:6C:B9   200   Dynamic   epon-onu_1/5/3:28        vport 1  
A4:16:E7:B8:A0:59   200   Dynamic   epon-onu_1/5/3:30        vport 1  
24:91:BB:74:AF:D6   200   Dynamic   epon-onu_1/5/4:1         vport 1  
04:E7:95:F1:C9:4D   200   Dynamic   epon-onu_1/5/4:2         vport 1  
08:93:56:08:BB:E6   200   Dynamic   epon-onu_1/5/4:3         vport 1  
54:DF:24:4C:36:DC   200   Dynamic   epon-onu_1/5/4:4         vport 1  
94:FF:61:EF:2F:B5   200   Dynamic   epon-onu_1/5/4:5         vport 1  
B4:E4:6B:64:E8:19   200   Dynamic   epon-onu_1/5/4:6         vport 1  
B4:E4:6B:81:CE:C1   200   Dynamic   epon-onu_1/5/4:7         vport 1  
B4:E4:6B:8E:52:05   200   Dynamic   epon-onu_1/5/4:8         vport 1  
CC:B1:82:B6:70:A4   200   Dynamic   epon-onu_1/5/4:9         vport 1  
D4:46:49:FA:9E:25   200   Dynamic   epon-onu_1/5/4:10        vport 1  
DC:21:E2:E1:7A:46   200   Dynamic   epon-onu_1/5/4:11        vport 1  
D4:7E:A8:E3:BC:F8   200   Dynamic   epon-onu_1/5/4:12        vport 1  
08:93:56:99:DA:E7   200   Dynamic   epon-onu_1/5/4:13        vport 1  
08:93:56:A7:5C:4A   200   Dynamic   epon-onu_1/5/4:14        vport 1  
04:E7:95:DC:B9:5E   200   Dynamic   epon-onu_1/5/4:15        vport 1  
24:91:BB:3C:9E:44   200   Dynamic   epon-onu_1/5/4:16        vport 1  
24:91:BB:3C:D8:70   200   Dynamic   epon-onu_1/5/4:17        vport 1  
24:91:BB:40:3A:1C   200   Dynamic   epon-onu_1/5/4:18        vport 1  
28:68:D2:3A:5B:5D   200   Dynamic   epon-onu_1/5/4:19        vport 1  
28:68:D2:94:8F:2D   200   Dynamic   epon-onu_1/5/4:20        vport 1  
28:68:D2:BF:7C:16   200   Dynamic   epon-onu_1/5/4:21        vport 1  
28:68:D2:BF:90:57   200   Dynamic   epon-onu_1/5/4:22        vport 1  
30:C5:0F:76:6C:43   200   Dynamic   epon-onu_1/5/4:23        vport 1  
30:C5:0F:A0:D7:AB   200   Dynamic   epon-onu_1/5/4:24        vport 1  
30:C5:0F:A0:DD:B6   200   Dynamic   epon-onu_1/5/4:25        vport 1  
30:C5:0F:DB:61:9D   200   Dynamic   epon-onu_1/5/4:26        vport 1  
44:E9:68:C2:DC:62   200   Dynamic   epon-onu_1/5/4:27        vport 1  
54:13:10:25:0C:B8   200   Dynamic   epon-onu_1/5/4:28        vport 1  
58:25:75:95:55:2D   200   Dynamic   epon-onu_1/5/4:29        vport 1  
68:9F:F0:0C:39:9A   200   Dynamic   epon-onu_1/5/4:30        vport 1  
90:17:3F:EA:2A:48   200   Dynamic   epon-onu_1/5/4:31        vport 1  
94:25:33:03:5C:C7   200   Dynamic   epon-onu_1/5/4:32        vport 1  
A4:7C:C9:0C:D5:EA   200   Dynamic   epon-onu_1/5/4:33        vport 1  
A4:BD:C4:F1:07:1B   200   Dynamic   epon-onu_1/5/4:34        vport 1  
A4:BD:C4:F8:D7:E5   200   Dynamic   epon-onu_1/5/4:35        vport 1  
B0:EC:DD:8B:5B:69   200   Dynamic   epon-onu_1/5/4:37        vport 1  
B4:6E:08:F1:C7:F5   200   Dynamic   epon-onu_1/5/4:38        vport 1  
B4:E4:6B:69:CD:12   200   Dynamic   epon-onu_1/5/4:39        vport 1  
B4:E4:6B:77:3D:90   200   Dynamic   epon-onu_1/5/4:40        vport 1  
B4:E4:6B:86:6D:6C   200   Dynamic   epon-onu_1/5/4:41        vport 1  
C0:F6:C2:9B:AE:19   200   Dynamic   epon-onu_1/5/4:42        vport 1  
CC:B1:82:B6:6B:43   200   Dynamic   epon-onu_1/5/4:43        vport 1  
D4:46:49:F9:82:7A   200   Dynamic   epon-onu_1/5/4:44        vport 1  
D4:46:49:F8:CD:DA   200   Dynamic   epon-onu_1/5/4:45        vport 1  
D4:4F:67:E0:31:23   200   Dynamic   epon-onu_1/5/4:46        vport 1  
24:91:BB:72:4E:E4   200   Dynamic   epon-onu_1/5/4:48        vport 1  
04:E7:95:DC:35:27   200   Dynamic   epon-onu_1/5/4:49        vport 1  
94:FF:61:A7:D1:A9   200   Dynamic   epon-onu_1/5/5:1         vport 1  
78:2E:56:2D:E9:D4   200   Dynamic   epon-onu_1/5/5:3         vport 1  
D4:7E:A8:F4:E7:8D   200   Dynamic   epon-onu_1/5/5:4         vport 1  
04:E7:95:DB:A4:74   200   Dynamic   epon-onu_1/5/5:5         vport 1  
08:93:56:29:A8:BF   200   Dynamic   epon-onu_1/5/5:6         vport 1  
08:93:56:30:05:C1   200   Dynamic   epon-onu_1/5/5:7         vport 1  
14:57:9F:F1:8B:E2   200   Dynamic   epon-onu_1/5/5:8         vport 1  
28:68:D2:1B:10:24   200   Dynamic   epon-onu_1/5/5:9         vport 1  
28:68:D2:BF:69:F5   200   Dynamic   epon-onu_1/5/5:10        vport 1  
30:C5:0F:76:C7:F8   200   Dynamic   epon-onu_1/5/5:11        vport 1  
30:C5:0F:D8:A7:16   200   Dynamic   epon-onu_1/5/5:12        vport 1  
30:E9:8E:6D:36:F0   200   Dynamic   epon-onu_1/5/5:13        vport 1  
38:EB:47:7B:CF:F8   200   Dynamic   epon-onu_1/5/5:14        vport 1  
44:E9:68:4F:99:5B   200   Dynamic   epon-onu_1/5/5:15        vport 1  
44:E9:68:65:24:DD   200   Dynamic   epon-onu_1/5/5:16        vport 1  
44:E9:68:C2:D5:03   200   Dynamic   epon-onu_1/5/5:17        vport 1  
48:F8:DB:44:72:D2   200   Dynamic   epon-onu_1/5/5:18        vport 1  
64:5E:10:10:2F:8A   200   Dynamic   epon-onu_1/5/5:19        vport 1  
88:66:39:5B:49:A1   200   Dynamic   epon-onu_1/5/5:20        vport 1  
90:3F:EA:CA:A5:C6   200   Dynamic   epon-onu_1/5/5:21        vport 1  
94:25:33:03:63:5A   200   Dynamic   epon-onu_1/5/5:22        vport 1  
94:B2:71:66:EE:0F   200   Dynamic   epon-onu_1/5/5:23        vport 1  
A4:BD:C4:52:07:F7   200   Dynamic   epon-onu_1/5/5:25        vport 1  
9C:52:F8:85:5F:18   200   Dynamic   epon-onu_1/5/5:26        vport 1  
A8:2B:CD:8C:E2:FE   200   Dynamic   epon-onu_1/5/5:27        vport 1  
B4:E4:6B:5C:E7:6B   200   Dynamic   epon-onu_1/5/5:28        vport 1  
C8:C4:65:59:99:C2   200   Dynamic   epon-onu_1/5/5:29        vport 1  
D4:46:49:F9:7F:C1   200   Dynamic   epon-onu_1/5/5:30        vport 1  
D4:46:49:F9:86:98   200   Dynamic   epon-onu_1/5/5:31        vport 1  
D4:46:49:F9:83:57   200   Dynamic   epon-onu_1/5/5:32        vport 1  
D4:46:49:FC:72:0B   200   Dynamic   epon-onu_1/5/5:33        vport 1  
DC:21:E2:E1:ED:B0   200   Dynamic   epon-onu_1/5/5:34        vport 1  
F4:DE:AF:C4:75:C6   200   Dynamic   epon-onu_1/5/5:36        vport 1  
F0:3F:95:25:F8:2A   200   Dynamic   epon-onu_1/5/5:37        vport 1  
FC:1B:D1:E2:F8:F6   200   Dynamic   epon-onu_1/5/5:38        vport 1  
FC:2E:19:2D:37:18   200   Dynamic   epon-onu_1/5/5:39        vport 1  
28:DE:E5:74:8C:F3   200   Dynamic   epon-onu_1/5/5:40        vport 1  
3C:54:47:2C:EF:56   200   Dynamic   epon-onu_1/5/5:41        vport 1  
B4:E4:6B:88:58:6A   200   Dynamic   epon-onu_1/5/5:42        vport 1  
08:93:56:0C:3A:68   200   Dynamic   epon-onu_1/5/6:1         vport 1  
08:79:8C:74:57:FE   200   Dynamic   epon-onu_1/5/6:2         vport 1  
04:E7:95:DC:91:64   200   Dynamic   epon-onu_1/5/6:3         vport 1  
08:93:56:29:D3:3F   200   Dynamic   epon-onu_1/5/6:4         vport 1  
08:93:56:2E:40:44   200   Dynamic   epon-onu_1/5/6:5         vport 1  
08:93:56:75:92:83   200   Dynamic   epon-onu_1/5/6:6         vport 1  
24:91:BB:3C:DB:B1   200   Dynamic   epon-onu_1/5/6:7         vport 1  
24:91:BB:E2:B8:BE   200   Dynamic   epon-onu_1/5/6:8         vport 1  
30:C5:0F:D8:72:29   200   Dynamic   epon-onu_1/5/6:9         vport 1  
30:C5:0F:DA:03:EB   200   Dynamic   epon-onu_1/5/6:10        vport 1  
3C:FB:5C:7E:04:A7   200   Dynamic   epon-onu_1/5/6:11        vport 1  
30:C5:0F:E1:17:81   200   Dynamic   epon-onu_1/5/6:12        vport 1  
34:58:40:B5:40:D3   200   Dynamic   epon-onu_1/5/6:13        vport 1  
44:E9:68:35:F9:5C   200   Dynamic   epon-onu_1/5/6:14        vport 1  
44:E9:68:65:CD:45   200   Dynamic   epon-onu_1/5/6:15        vport 1  
48:2C:D0:E8:1E:A5   200   Dynamic   epon-onu_1/5/6:16        vport 1  
50:8C:F5:95:C1:F0   200   Dynamic   epon-onu_1/5/6:17        vport 1  
48:57:02:62:30:EF   200   Dynamic   epon-onu_1/5/6:18        vport 1  
54:13:10:26:A2:84   200   Dynamic   epon-onu_1/5/6:19        vport 1  
54:DF:24:35:35:25   200   Dynamic   epon-onu_1/5/6:20        vport 1  
68:9F:F0:0C:1B:58   200   Dynamic   epon-onu_1/5/6:21        vport 1  
64:5E:10:0F:15:72   200   Dynamic   epon-onu_1/5/6:22        vport 1  
8C:68:3A:F7:4F:F9   200   Dynamic   epon-onu_1/5/6:23        vport 1  
90:16:BA:03:87:CF   200   Dynamic   epon-onu_1/5/6:24        vport 1  
90:3F:EA:8C:C4:FC   200   Dynamic   epon-onu_1/5/6:26        vport 1  
90:3F:EA:C7:DB:3E   200   Dynamic   epon-onu_1/5/6:27        vport 1  
90:3F:EA:CB:24:25   200   Dynamic   epon-onu_1/5/6:28        vport 1  
A4:7C:C9:0C:80:A6   200   Dynamic   epon-onu_1/5/6:29        vport 1  
A4:7C:C9:0D:74:E1   200   Dynamic   epon-onu_1/5/6:30        vport 1  
A4:BD:C4:52:11:21   200   Dynamic   epon-onu_1/5/6:31        vport 1  
A4:BD:C4:D5:47:AD   200   Dynamic   epon-onu_1/5/6:32        vport 1  
A4:BD:C4:52:5F:17   200   Dynamic   epon-onu_1/5/6:33        vport 1  
B0:EC:DD:8B:44:2B   200   Dynamic   epon-onu_1/5/6:34        vport 1  
B4:E4:6B:7E:9C:FD   200   Dynamic   epon-onu_1/5/6:35        vport 1  
B4:E4:6B:8C:C2:6D   200   Dynamic   epon-onu_1/5/6:36        vport 1  
D4:46:49:FA:9E:E0   200   Dynamic   epon-onu_1/5/6:37        vport 1  
D4:7E:A8:3A:0F:9B   200   Dynamic   epon-onu_1/5/6:38        vport 1  
E8:13:6E:9B:22:55   200   Dynamic   epon-onu_1/5/6:39        vport 1  
EC:C0:1B:29:88:1A   200   Dynamic   epon-onu_1/5/6:40        vport 1  
F8:6C:E1:87:F0:7D   200   Dynamic   epon-onu_1/5/6:41        vport 1  
F4:DE:AF:C4:73:FB   200   Dynamic   epon-onu_1/5/6:42        vport 1  
5C:64:7A:E5:83:25   200   Dynamic   epon-onu_1/5/6:43        vport 1  
50:5D:AC:90:5C:0B   200   Dynamic   epon-onu_1/5/6:44        vport 1  
30:C5:0F:A0:DC:A6   200   Dynamic   epon-onu_1/5/6:45        vport 1  
6C:16:32:EF:D0:AB   200   Dynamic   epon-onu_1/5/6:46        vport 1  
8C:68:3A:F9:81:56   200   Dynamic   epon-onu_1/5/6:47        vport 1  
94:00:B0:32:8C:BA   200   Dynamic   epon-onu_1/5/6:48        vport 1  
A4:BD:C4:B5:58:3F   200   Dynamic   epon-onu_1/5/6:49        vport 1  
B0:EC:DD:E3:AF:FA   200   Dynamic   epon-onu_1/5/6:50        vport 1  
B4:E4:6B:7C:D0:AC   200   Dynamic   epon-onu_1/5/6:51        vport 1  
D4:7E:A8:60:3A:5F   200   Dynamic   epon-onu_1/5/6:52        vport 1  
04:E7:95:DC:88:07   200   Dynamic   epon-onu_1/5/6:53        vport 1  
D4:D5:1B:B4:46:E2   200   Dynamic   epon-onu_1/5/6:54        vport 1  
B4:E4:6B:75:58:5A   200   Dynamic   epon-onu_1/5/6:55        vport 1  
64:5E:10:05:4F:57   200   Dynamic   epon-onu_1/5/6:57        vport 1  
20:AB:48:2E:55:3C   200   Dynamic   epon-onu_1/5/7:1         vport 1  
08:93:56:29:9A:9A   200   Dynamic   epon-onu_1/5/7:2         vport 1  
10:C3:AB:B4:8D:D4   200   Dynamic   epon-onu_1/5/7:3         vport 1  
90:3F:EA:C4:87:95   200   Dynamic   epon-onu_1/5/7:4         vport 1  
94:25:33:02:C7:19   200   Dynamic   epon-onu_1/5/7:5         vport 1  
94:FF:61:54:23:C7   200   Dynamic   epon-onu_1/5/7:6         vport 1  
94:FF:61:91:D7:8F   200   Dynamic   epon-onu_1/5/7:7         vport 1  
94:FF:61:D5:33:A9   200   Dynamic   epon-onu_1/5/7:8         vport 1  
B4:E4:6B:6F:D9:11   200   Dynamic   epon-onu_1/5/7:9         vport 1  
D4:7E:A8:B5:6F:CD   200   Dynamic   epon-onu_1/5/7:10        vport 1  
08:79:8C:B8:8D:D2   200   Dynamic   epon-onu_1/5/7:11        vport 1  
08:93:56:2D:EC:65   200   Dynamic   epon-onu_1/5/7:12        vport 1  
08:93:56:74:DB:08   200   Dynamic   epon-onu_1/5/7:13        vport 1  
24:91:BB:3C:3B:C9   200   Dynamic   epon-onu_1/5/7:14        vport 1  
24:91:BB:6A:58:EE   200   Dynamic   epon-onu_1/5/7:15        vport 1  
24:91:BB:E2:6C:A4   200   Dynamic   epon-onu_1/5/7:16        vport 1  
28:9E:97:DD:27:52   200   Dynamic   epon-onu_1/5/7:17        vport 1  
30:C5:0F:78:25:FF   200   Dynamic   epon-onu_1/5/7:18        vport 1  
30:C5:0F:98:11:95   200   Dynamic   epon-onu_1/5/7:19        vport 1  
5C:64:7A:F5:83:E3   200   Dynamic   epon-onu_1/5/7:20        vport 1  
5C:64:7A:F5:92:2A   200   Dynamic   epon-onu_1/5/7:21        vport 1  
30:C5:0F:BC:75:44   200   Dynamic   epon-onu_1/5/7:22        vport 1  
5C:64:7A:F5:A0:E8   200   Dynamic   epon-onu_1/5/7:23        vport 1  
70:C7:F2:8E:77:39   200   Dynamic   epon-onu_1/5/7:24        vport 1  
78:57:73:DC:CC:A6   200   Dynamic   epon-onu_1/5/7:25        vport 1  
78:57:73:E5:B8:57   200   Dynamic   epon-onu_1/5/7:26        vport 1  
8C:68:3A:F7:6D:FD   200   Dynamic   epon-onu_1/5/7:27        vport 1  
90:3F:EA:B7:3C:C0   200   Dynamic   epon-onu_1/5/7:28        vport 1  
AC:8D:34:11:BE:7F   200   Dynamic   epon-onu_1/5/7:30        vport 1  
A4:BD:C4:B9:13:DA   200   Dynamic   epon-onu_1/5/7:31        vport 1  
A4:BD:C4:D2:EF:D4   200   Dynamic   epon-onu_1/5/7:32        vport 1  
B4:E4:6B:64:02:03   200   Dynamic   epon-onu_1/5/7:33        vport 1  
B4:E4:6B:70:FF:36   200   Dynamic   epon-onu_1/5/7:34        vport 1  
B4:E4:6B:73:D0:E6   200   Dynamic   epon-onu_1/5/7:35        vport 1  
B4:E4:6B:80:AD:AC   200   Dynamic   epon-onu_1/5/7:36        vport 1  
B8:E3:B1:96:0C:C3   200   Dynamic   epon-onu_1/5/7:37        vport 1  
B8:E3:B1:96:40:3A   200   Dynamic   epon-onu_1/5/7:38        vport 1  
C0:FF:A8:BB:7C:34   200   Dynamic   epon-onu_1/5/7:39        vport 1  
E0:4B:A6:83:5E:BD   200   Dynamic   epon-onu_1/5/7:40        vport 1  
D4:4F:67:C5:37:44   200   Dynamic   epon-onu_1/5/7:41        vport 1  
D4:46:49:F9:2B:9E   200   Dynamic   epon-onu_1/5/7:42        vport 1  
E4:3E:C6:01:B3:D6   200   Dynamic   epon-onu_1/5/7:43        vport 1  
E4:77:27:F9:A8:08   200   Dynamic   epon-onu_1/5/7:44        vport 1  
E4:77:27:F9:B2:86   200   Dynamic   epon-onu_1/5/7:45        vport 1  
EC:C0:1B:54:78:01   200   Dynamic   epon-onu_1/5/7:46        vport 1  
70:8C:B6:15:26:DD   200   Dynamic   epon-onu_1/5/7:47        vport 1  
F4:DE:AF:C5:3F:D9   200   Dynamic   epon-onu_1/5/7:48        vport 1  
CC:B1:82:B5:9D:AB   200   Dynamic   epon-onu_1/5/7:49        vport 1  
2C:55:D3:22:A7:32   200   Dynamic   epon-onu_1/5/7:50        vport 1  
94:FF:61:7F:C8:49   100   Dynamic   gpon-onu_1/6/2:1         vport 1  
34:0A:98:7B:A3:04   100   Dynamic   gpon-onu_1/6/2:3         vport 1  
B4:E4:6B:5B:9A:C0   100   Dynamic   gpon-onu_1/6/2:4         vport 1  
B4:E4:6B:77:25:FC   100   Dynamic   gpon-onu_1/6/2:5         vport 1  
B4:E4:6B:62:DD:8A   100   Dynamic   gpon-onu_1/6/2:6         vport 1  
